"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"European Union","EUU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","44.87506313887","61.4136390849149","63.2011174178203","63.703085344243","74.2242979659374","76.620539775347","80.3521085440955","77.0679008294391","77.0863920023133","79.3394567080039","88.5216843253111","90.944407514031","91.2663144001513","86.2910603169039","90.7715266481717","91.8150094679473","93.0997087604586","93.8195114503748","93.9745388532903","95.6767902675619","93.8450692770436","95.3421999804805","95.6121673582326","96.76831243975","96.3630147179456","96.3301845470887","96.9708086647636","96.9161440103074","96.9363555925641","96.5992619083187","96.9313449914046","96.6127089929359","96.8697391703549","96.4985121250343","96.1132915246031","95.3312153915523","94.7078471721957","94.0770421565377","94.1310949389788","94.3226499987404","93.4489517551586","93.1163164208164","",
"Fragile and conflict affected situations","FCS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","4.87837075673088","10.5788110936177","11.2435392955677","12.3000480060344","17.262262229649","23.2979155991061","28.6019150882787","33.4503458466284","38.4924356606884","48.0171171852792","57.1816858635709","43.5603861641099","44.7923209113503","44.2090553766123","49.702660363399","49.2245204880925","47.4364751415099","45.8806062854295","46.538357918719","46.2014079024907","48.5982133862841","47.7045214163461","48.7485108241135","51.5589868249292","55.6043915501898","58.1225243385013","59.714837237676","61.6293992244425","65.0830373501122","69.2734911975209","66.8864278513648","66.747064345708","64.7438925426966","64.3403481835965","64.3782223527359","64.0272117297577","67.1620428303572","68.6535660959571","68.6686824605575","69.8365311319819","68.2448067177578","64.7834219533516","",
"Finland","FIN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","92","92","94","94","95","96","97","98","99","90","90","95","99","99","99","99","99","99","99","99","99","98","98","98","98","97","97","99","99","99","99","99","99","98","98","97","92","89","91","91","90","89","",
"Fiji","FJI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","68","70","64","80","77","69","71","90","98","98","97","99","97","96","96","97","97","86","87","89","90","91","93","94","95","96","98","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","",
"France","FRA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","79","79","85","90","94","95","96","88","79","95","94","94","94","94","96","96","97","97","96","97","97","97","97","97","98","98","99","99","99","98","99","99","99","99","98","97","96","96","96","96","96","96","",
"Faroe Islands","FRO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","85","95","85","79","91","78","81","83","79","75","80","76","85","75","84","92","78","94","67","79","85","91","85","84","81","81","77","72","69","73","75","78","83","72","",
"Gabon","GAB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","14","31","48","59","65","72","78","78","72","66","67","69","70","62","54","50","45","45","45","45","45","45","45","45","81","82","76","67","75","82","79","70","80","75","75","70","70","63","75","",
"United Kingdom","GBR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","41","46","53","59","65","65","67","73","75","78","84","88","92","93","93","94","94","92","91","92","91","91","91","91","92","91","92","92","92","93","94","95","95","95","95","95","94","94","94","93","93","93","",
"Georgia","GEO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","54","58","79","80","80","80","84","80","87","84","75","78","82","88","98","92","88","92","94","92","93","91","94","92","91","93","94","88","85","",
"Ghana","GHA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","7","22","23","23","19","22","35","42","47","51","58","60","62","66","70","70","71","71","76","79","88","79","78","80","80","84","84","94","93","94","94","91","92","90","98","88","93","99","97","97","94","98","",
"Gibraltar","GIB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","15","15","15","15","15","15","16","17","17","36","52","53","53","54","48","47","56","43","46","50","53","57","60","59","57","63","60","57","64","63","57","50","44","47","47","47","47","47","47","47","",
"Gambia, The","GMB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","63","76","80","62","70","78","73","85","82","87","92","85","85","90","93","96","96","96","85","74","80","87","87","87","87","95","95","95","96","98","97","96","98","97","96","97","95","92","93","88","85","82","",
"Guinea-Bissau","GNB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","9","18","18","47","55","66","54","61","63","67","63","74","45","53","63","54","45","49","53","57","60","64","68","71","74","77","80","83","86","87","87","86","86","85","79","82","78","74","67","",
"Equatorial Guinea","GNQ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","10","19","48","77","77","76","76","77","79","80","81","81","33","35","37","39","41","43","44","46","48","50","52","54","54","54","53","53","40","53","53","53","53","53","53","",
"Greece","GRC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","72","95","83","72","60","54","80","82","83","54","54","85","89","89","90","90","90","90","89","88","89","91","92","94","95","96","98","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","",
"Grenada","GRD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","25","43","56","68","76","61","98","80","65","87","80","85","90","89","91","95","80","95","97","88","97","96","98","97","83","99","91","96","99","99","97","95","97","97","97","92","96","96","95","92","72","72","",
"Greenland","GRL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","43","42","45","44","48","21","37","16","47","50","66","63","66","75","71","77","66","73","78","77","81","77","82","84","87","87","89","85","95","92","94","88","96","96","74","70","83","91","85","85","83","79","",
"Guam","GUM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","35","45","53","58","70","75","64","67","64","77","83","81","79","93","90","86","83","88","90","83","88","85","91","90","91","93","93","94","93","98","95","93","97","98","98","95","97","97","95","99","99","91","",
"High income","HIC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","55.1785676846102","68.4547117800143","70.6963808491225","72.4435067348845","78.1266075464627","79.3684950684392","82.1354674006598","83.2985844768325","83.8665426911739","86.3000284590868","88.3856345168176","88.6823439859651","87.8895246295101","87.8907958571379","91.2767579399341","91.6481560515255","93.7778386120556","90.7146591422408","91.1297312262006","93.0319624767887","92.8699166952857","94.5538637994496","94.6248458507479","95.7849058487978","95.50634831619","95.6455589349875","96.0852307888476","95.8035641381364","95.9306126189117","95.4803118349207","95.5962261902777","95.9684279772591","95.4716850884822","95.268844576412","95.5364309556696","95.2678143682548","95.3009579290087","94.713761964858","94.6365838845402","94.6513234784614","93.6522976118807","93.7280144170053","",
"Hong Kong SAR, China","HKG","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","28","34","46","52","41","58","62","58","74","85","84","94","93","94","94","94","94","95","97","95","94","96","95","92","94","98","95","94","93","97","97","97","98","99","99","98","95","90","91","88","80","77","",
"Heavily indebted poor countries (HIPC)","HPC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","7.67184850243869","14.8593334623998","16.016066431308","18.4688507348114","20.5255533665742","25.3334768202674","30.627878336257","37.364508334819","40.9588721654148","46.3235028752337","51.7822414067962","45.0431798356756","44.9269494497665","47.9379368400866","50.5705755201315","52.2598693660502","51.8676755419813","51.0613761433074","48.9673107320928","49.4721611943306","53.3241644970261","54.7233376489102","57.019202643958","61.3072370037781","64.677998494044","68.1433836228042","69.4924432505245","71.4929849911737","72.5646409476176","74.4195916647528","74.712614023807","76.3206209116086","76.8124966401572","75.7554074559956","77.0822775564316","77.0578417569961","77.9658771705627","78.4873102229873","78.007984494099","78.4445113375488","76.2510900914299","73.5600271443986","",
"Croatia","HRV","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","85","87","90","91","92","93","93","93","94","95","94","96","96","96","96","96","96","97","96","96","96","95","94","93","92","93","94","94","92","",
"Haiti","HTI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","3","14","13","9","14","19","24","28","48","50","41","36","38","39","41","42","42","42","41","39","43","46","50","53","57","60","62","64","64","65","67","68","66","65","63","64","64","64","64","51","51","51","",
"Hungary","HUN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","",
"IBRD only","IBD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","13.7884687545335","15.058193998886","17.7895485622155","37.3919206942253","44.446458421143","49.9805848456859","52.4286035797242","57.0723254751885","68.8582072041724","72.7820941914204","80.6387558713645","76.8884074112349","75.2645610921257","75.8234876625142","77.466712248877","77.6293727874519","77.0282186231402","76.479740850743","76.6187043649838","76.3930566487481","76.492211195067","77.0749287532863","76.1985744640518","77.4359921617425","78.9403886061826","79.9444277553599","81.3150363012223","81.1353930043282","84.4371864727644","86.6914141797095","88.2510008902851","89.3156009178857","89.6904248569338","89.4347208428033","89.8113750789023","90.2319248892048","90.7485428009092","90.7950308134735","90.8391667917717","90.3110853982881","86.7042283980213","84.9416558024118","",
"IDA & IBRD total","IBT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","11.6492783126913","13.6697074721514","16.0270468326011","31.3798936708752","37.9133517184872","43.1611435622237","46.4193368986572","51.1701069374772","61.1763672284904","66.492348260557","74.7283503062483","70.1713054900632","68.7321280939498","68.5224759587555","70.8697132625159","71.3511609505885","70.2852868853156","69.7125770487665","69.9482240763316","69.7624206131973","70.4896775814547","70.9612705640083","70.6063291032746","72.3382643322371","74.5585322321078","75.447228082319","76.7127995619556","76.7628421049","79.6330390037854","81.9111224561127","82.4251540566902","83.5239861767157","83.2929868737804","82.9325297992602","83.7406271605789","83.9485999944484","85.1210850194769","85.2165224613461","85.4245979821037","85.3857579221598","82.1175561521909","80.3169783194553","",
"IDA total","IDA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.36161131540559","9.59466451264793","10.8768333527038","13.7776200425747","19.16655010349","24.0397357336602","29.5582761680368","34.5368049762317","39.4289254951493","48.9670509007973","58.5846756716782","51.952040331697","51.5001486201007","50.4355617863159","55.1023516301592","56.7699989241499","55.0610391685432","54.8673521435041","55.7011047955789","55.9489975068761","58.3022439755507","58.748692861793","59.6519173626656","62.6179034188979","66.367905578433","67.156816238083","68.3379021777155","68.9228962819833","71.12142109739","73.49966153912","72.2415618913936","73.6034772189489","72.4726854826768","71.9382087209367","73.5602235474613","73.6010892326091","76.0363985713941","76.3805188963743","76.9757917444992","78.0073486262974","75.5992571124512","74.0761291181108","",
"IDA blend","IDB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","1.90138315135625","4.04604724612201","5.64296643347535","10.6105899097556","23.354822823647","30.5471584246937","35.6852313846724","40.2833156117512","44.5070539523377","49.8434467102461","59.0554553940575","50.9629472919105","50.9984951474633","41.4117530363833","48.977208198257","54.8724560370191","46.721764046138","46.2930174860939","51.7235311011326","52.5922775781873","52.5392790652901","52.0828411573922","52.4973650176074","54.3774937915098","56.50003994055","56.3547303687672","56.7468159929359","55.7956290970896","60.5856254604797","64.0161399818007","61.1988935539141","63.5189729265322","61.4622521154391","61.7470019032087","63.1430307368343","63.0314262702588","68.3136497726604","68.2474649169173","70.4365186154762","72.1156631158201","69.4036532663388","71.7072235836155","",
"Indonesia","IDN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","1","1","6","13","27","47","50","54","57","60","62","64","66","68","69","72","73","74","75","75","76","70","71","71","72","72","73","77","78","81","81","87","92","88","84","84","85","85","85","77","67","",
"IDA only","IDX","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","6.89075452765702","12.0676494142393","13.2446755839036","15.2310816421533","17.2227749017808","20.9987930524836","26.6890749985785","31.8340429443405","37.0227691345602","48.5487944164285","58.3582969657451","52.4307514079983","51.7554020293254","55.0084168129724","58.194323219926","57.7260062744738","59.2539854532277","59.1674181560914","57.6953532477131","57.6309715631956","61.1989318982265","62.1144611460593","63.2827003236256","66.810630224903","71.3936214441213","72.6548605165932","74.2408563592432","75.6189799196052","76.5336643466125","78.4291299973781","78.0334842829602","78.8581617187234","78.2271028019645","77.2659529150284","78.989353474065","79.077726731199","80.0059020008308","80.5342644970063","80.3024866510547","80.9907552744407","78.7197335107103","75.2649900709482","",
"Isle of Man","IMN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","6","6","12","14","16","18","20","30","40","50","70","57","56","61","67","71","66","62","61","59","58","59","59","61","63","65","65","64","70","74","79","82","82","83","85","87","88","89","90","91","85","85","",
"Not classified","INX","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","34","36","43","42","45","45","44","44","43","65","65","67","68","70","71","73","74","76","84","86","86","84","83","86","89","90","91","92","93","94","94","95","95","96","96","95","95","95","94","94","94","94","",
"Iran, Islamic Rep.","IRN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","32","29","41","33","33","51","57","57","88","82","91","88","97","99","95","98","99","99","99","99","99","96","99","99","99","95","98","99","99","99","99","99","99","98","99","98","99","99","99","99","99","98","",
"Iraq","IRQ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","14","13","18","16","67","86","91","94","87","87","83","78","74","70","72","74","76","78","76","81","80","78","77","75","74","65","59","57","69","78","74","81","72","73","73","68","71","81","86","84","74","78","",
"Iceland","ISL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","99","99","98","94","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","98","98","92","95","97","99","95","97","97","98","96","96","95","89","91","90","92","91","89","91","92","93","92","",
"Israel","ISR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","84","91","92","89","87","85","92","92","92","92","93","94","95","96","95","96","94","95","92","91","93","92","90","93","95","93","95","95","94","96","95","94","94","96","95","95","94","98","98","98","98","98","",
"Italy","ITA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","95","95","95","95","95","96","95","95","95","87","93","93","96","94","95","96","97","96","96","96","96","97","96","95","93","94","95","95","96","94","94","",
"Jamaica","JAM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","24","39","34","51","58","60","74","81","82","85","86","85","84","91","93","90","92","90","86","89","93","99","99","96","98","99","95","92","91","90","94","92","96","93","92","91","99","93","97","96","96","90","",
"Jordan","JOR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","30","81","75","76","81","85","88","90","93","94","92","92","92","91","94","95","96","99","99","85","91","99","95","97","95","95","98","98","97","98","98","98","98","98","98","99","98","99","96","89","77","77","",
"Japan","JPN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","60","75","81","80","82","83","84","85","86","87","90","92","87","85","80","74","99","70","75","80","85","95","96","97","99","98","98","98","98","97","97","97","97","96","96","96","99","99","98","98","96","96","",
"Kazakhstan","KAZ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","76","76","93","95","97","99","98","97","95","95","99","82","98","99","93","99","98","99","99","99","98","95","98","82","99","98","97","88","95","",
"Kenya","KEN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","58","70","72","77","82","83","84","86","87","89","92","94","87","79","81","82","82","80","84","73","73","76","80","81","88","88","90","96","94","87","92","89","89","82","92","91","89","91","",
"Kyrgyz Republic","KGZ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","64","82","93","98","98","97","99","99","99","98","98","99","98","92","94","95","95","96","96","96","97","96","97","96","92","94","95","87","89","",
"Cambodia","KHM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","17","23","37","37","45","47","38","38","32","35","37","39","43","46","47","53","59","60","54","69","85","82","80","82","91","94","90","91","90","86","91","92","93","93","92","92","92","92","",
"Kiribati","KIR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","43","29","53","40","18","37","37","36","63","79","97","70","86","99","71","60","79","91","88","78","90","85","77","70","62","79","86","94","82","86","91","99","94","95","75","78","81","90","95","97","92","92","",
"St. Kitts and Nevis","KNA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","56","67","92","90","97","92","99","96","94","99","99","99","99","99","99","99","99","99","98","99","99","99","97","99","96","99","99","99","99","98","96","98","98","97","98","94","98","98","98","97","99","96","",
"Korea, Rep.","KOR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","61","61","69","76","76","76","57","58","89","74","79","84","88","93","99","90","80","74","86","97","97","97","97","88","96","98","91","94","94","94","99","99","99","99","98","98","97","98","98","98","98","",
"Kuwait","KWT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","67","79","83","89","89","90","91","92","94","94","71","80","88","97","99","99","99","96","95","94","98","99","99","99","98","99","99","99","99","99","98","99","98","99","95","99","99","99","91","92","93","94","",
"Latin America & Caribbean (excluding high income)","LAC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","34.6735770981743","39.8060529222808","44.7159395690797","47.6909086528146","55.9533058863992","54.4882968647017","54.9232510275989","57.7272766340745","61.489927036309","63.1305552298412","67.2651380012676","77.8270759210455","77.2701185258554","78.7666695004247","80.48986109617","83.5799862363121","82.6032596643529","83.6853125815597","87.9999058901399","89.0870268943122","91.3266034867282","90.8071844208019","92.5910281535665","93.8714847533938","93.6259542878004","94.0246469850073","94.8477099998518","94.7641941655583","94.6646448369065","94.408105514259","94.2674149092801","93.8207275572337","94.0822087861952","90.5694500769595","89.2130919547313","89.9643346368546","89.6687459126121","87.0667328938484","86.9089871131008","79.7244954248357","76.1588624293441","75.0571374908974","",
"Lao PDR","LAO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","7","7","7","5","4","5","10","17","21","18","22","23","25","48","54","58","60","54","55","51","52","53","49","45","49","57","50","61","67","74","76","77","83","83","83","83","84","85","80","79","75","",
"Lebanon","LBN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","2","4","4","4","17","30","46","63","79","82","86","90","91","92","93","93","92","89","86","83","80","77","74","75","77","78","80","81","81","82","82","83","83","83","83","83","83","83","83","71","67","",
"Liberia","LBR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","46","42","39","35","31","60","60","65","75","81","70","77","80","80","63","65","73","80","80","70","65","66","",
"Libya","LBY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","60","67","72","79","81","81","82","82","84","87","84","87","90","96","95","95","96","96","95","94","94","94","93","95","97","98","98","98","98","98","98","98","98","96","94","97","97","96","73","73","73","73","",
"St. Lucia","LCA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","56","64","79","81","83","87","78","85","78","92","89","96","96","97","93","98","88","98","88","89","70","99","74","90","91","95","85","99","96","95","97","99","98","99","99","99","95","80","95","92","86","80","",
"Latin America & Caribbean","LCN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","37.2126510768048","42.2714179395692","46.6581302695814","49.4187668528476","56.0594661244061","55.5841027929785","56.1674057217265","58.8747854547516","62.3402899522068","63.8742845944981","68.0993689039237","77.7039533723385","77.2088389882545","78.6063848361026","80.072278151733","83.1439556404396","81.6527598970618","82.7918712330042","85.6840430171139","88.5883809467435","90.6243085023244","89.9377136253378","91.3166490416228","92.5646197487581","93.214677910591","93.5787886513091","93.4845375598955","92.9185927657464","92.1338838452458","93.7572353247421","93.3064703338859","92.8964200570495","93.2026444652044","90.059984073983","88.7035167473879","89.8582050932508","89.5038795422405","86.0509255422167","85.7167962958033","79.4730804207385","75.5935408811637","74.7462835610653","",
"Least developed countries: UN classification","LDC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.35565515743293","10.4762631702672","11.253188386321","13.2705064432297","15.1076771373731","18.6534308510838","22.8928737571835","29.3172665782748","34.2384119648151","45.4269585067212","55.8717890198435","49.7150836576656","48.0316598051718","51.9217482602369","55.0489561846834","54.303838762315","56.0902517990423","56.1978886725","54.7603354817411","53.8079485486829","57.5770191330317","59.1164194815511","60.5865874584055","64.4722642607604","69.4240962228961","70.3521290866197","72.0196426646816","73.3190558890894","74.4418681869143","76.1758352052501","75.8103045586988","77.4586774435883","76.8078109161375","76.0344360957768","77.6177042874194","77.9479957116661","78.5159985580188","78.8499887311029","78.9041583285165","79.4316912086619","77.2518569537496","73.3024844944121","",
"Low income","LIC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.16709620832962","13.3579808578175","14.3098204616","15.8642211263927","17.7255092286181","20.6458534183805","26.236997222472","32.5448966300043","37.1978819905716","45.5941475380296","52.8751748126916","42.6013995723907","40.9755241228652","44.5064993892744","45.5454215497269","47.3673895132331","46.9832696995578","45.8439364395047","43.9589050761912","44.5682701942316","48.5193701147789","49.6630743953787","51.6282579320052","55.7416799714714","59.8783691098418","64.3786832073151","66.0064504172853","68.4081908172213","69.489546084672","71.5116821153118","71.5069632578973","73.515988857377","72.1422457232372","71.3136479330994","72.5318960024534","72.7392754648124","73.9453386297114","75.0231311439332","74.9099523112351","76.343559814619","74.5984148762657","70.4685501018381","",
"Liechtenstein","LIE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","46","45","57","64","66","70","75","77","83","87","86","86","88","90","88","93","92","97","94","99","99","98","98","99","97","99","98","98","98","97","99","99","99","99","99","99","99","99","99","99","96","96","",
"Lower middle income","LMC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","9.75029377291441","10.7476146591382","14.8815137442496","17.3942147316325","21.5041998813728","28.2081809315028","31.7426329315425","38.897473597986","47.5094882323734","56.6025823837889","69.8715951070557","61.8807804073124","61.6202954732191","62.7119986423318","67.6127929329834","69.8867798078905","66.8466715215055","65.2693999171665","65.7989625444822","64.7029986644866","64.9867727598224","65.6328577206553","65.2326190195462","67.8161463532368","70.2884502236618","70.6321591245696","71.1506266784722","70.549377727459","74.3137639626646","77.1188097091408","78.0790328461298","79.7572957174778","79.5096899823083","78.8265608688516","80.5782684732329","81.1947304805031","83.3383772647129","83.5431266474916","83.9867410590459","84.6955086183594","80.9932678752887","79.9302026425764","",
"Low & middle income","LMY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","10.8093225093209","12.8301557169144","15.2992298929996","30.8908142641588","37.6466200946216","42.5410973547916","45.8911073270466","50.7701399809348","60.9329304043872","66.3610264806723","74.6521401221633","70.0579758504803","68.5795912832348","68.4134333808688","70.7332306120276","71.1456960506399","70.0664461213759","69.4401053572012","69.8141476564823","69.4492033192941","70.2128580663949","70.7450441705634","70.4235789943661","72.1498377628661","74.3369385063883","75.2574647857603","76.6421937551884","76.7521794226327","79.7047641544876","81.8374129090862","82.3866016848926","83.5101741192441","83.2753848576122","82.9040206898244","83.7324135701498","83.9202360957542","85.1109732789612","85.318495986919","85.5366547133366","85.4701646000613","82.2463445658236","80.2583423322263","",
"Lesotho","LSO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","56","56","61","66","74","82","81","79","80","81","82","84","85","86","87","88","87","87","88","88","83","78","84","90","90","89","89","88","88","91","93","96","95","93","88","83","87","87","87","87","87","87","",
