"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Early-demographic dividend","EAR","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18427541471967","6.15811578728051","6.44180407761669","6.93089196948379","7.52953786988645","7.4673929541226","7.50007037616503","7.5737391113684","7.84918139541411","7.90946541258069","8.12104303364719","8.42388585863175","8.53827725290253","8.7103597537647","8.65375356432287","8.31094105450891","8.18576948704239","7.87322468364394","7.8963204234094","7.74007730707397","7.47118718701016","7.39263373432959","7.43648888146859","7.34588028935899","7.64391868741576","7.59795609770917","7.39942416980387","7.32707583907731","6.88277157367653","8.18194354839811","7.7157963850474","7.36559215934196",
"East Asia & Pacific","EAS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27916362663411","2.22640980624374","2.45988003367099","2.74716127725017","2.81678885499651","2.91124308049882","2.99861223605511","3.22127971011402","3.29935769013236","3.21804291336603","3.65637063334772","3.89328481813028","4.12953124087078","4.0952101020764","4.14204069811193","3.99469436839656","3.98826363375947","3.9865401687969","4.04109505358827","3.8281441221826","3.72152998906741","3.65760108781911","3.61201017405687","3.59466150415775","3.66534148556682","3.56334534389469","3.46861561972219","3.3636774891378","3.42172459931503","3.86091402973914","3.56050611643614","3.62599484256962",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81452008577953","5.16795994457294","6.0147602281128","7.67520339226736","9.07689819797074","10.0986279943826","11.3624876211695","12.4946961099311","12.662663695933","11.218792300941","10.1525016109092","9.48555689714729","9.3273289189093","9.05107969141514","8.43939566088587","7.90310829653468","7.01208525547264","7.03131441253414","8.33249139240013","7.89401173173493","7.31807555142018","6.77032437563268","6.84533541054898","6.93960694918383","7.26359222689855","7.26272084447555","7.13355515549993","6.87781736851066","7.01292016726911","7.59107041266596","7.42542515062744","",
"Europe & Central Asia","ECS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.62773925412093","8.1077718290238","9.23304882042802","10.3145054546401","10.7545689044916","11.0996937112673","11.450234567482","11.701547530594","11.5168587970541","10.6971220352665","9.68492839576977","9.50281919751657","9.43880194579168","9.42528023545028","9.10016053419816","8.44137113686697","7.44811772582138","7.25514980410019","8.58300416083612","8.76036962281898","8.61202265251575","8.83450413425656","9.08964274395216","8.82968945772208","8.49732605034264","8.06361255963472","7.51006758085417","6.95738857301795","6.70163639948063","7.1561969706573","7.11955232348444","6.58917693751075",
"Ecuador","ECU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.931","6.113","6.148","5.998","6.171","6.236","6.072","6.138","6.861","6.458","5.263","5.652","6.156","5.711","4.708","4.368","3.915","5.004","5.889","4.972","4.289","3.819","3.662","4.141","4.521","5.848","4.928","4.391","4.591","7.331","5.709","4.719",
"Egypt, Arab Rep.","EGY","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.007","17.013","22.319","22.767","23.673","18.513","19.757","19.581","19.065","22.786","21.792","24.038","23.379","26.399","24.584","23.774","18.282","18.732","22.204","21.97","22.344","23.941","24.117","23.943","24.714","23.548","22.862","21.369","21.352","17.576","15.931","15.927",
"Euro area","EMU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.87178493478","11.5192766225475","13.0296534624761","14.1257824972686","13.9828770233942","14.0201892529452","13.9408973210617","13.5224814722988","12.6395550693394","11.4500343108176","9.92006206146565","9.99394978835724","10.1314340887942","10.3789866704752","10.1253620128638","9.43233704526259","8.46787950178157","8.26495487293071","9.70111425326289","10.2324292138681","10.3367422386043","11.4253838719519","12.0223668777295","11.7554050333149","11.0133101647369","10.3391985259777","9.4144704752759","8.54076647201709","7.89504465769611","8.19226752050349","8.0950543560688","7.13725015169826",
"Eritrea","ERI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.765","5.884","5.91","5.951","5.848","5.85","6.007","6.076","6.127","6.125","6.307","6.364","6.403","6.328","6.409","6.442","6.469","6.424","6.531","6.889","6.757","6.65","6.532","6.535","6.627","6.609","6.55","6.384","6.378","7.94","7.591","7.395",
"Spain","ESP","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.314","25.267","28.76","31.617","30.567","29.547","28.013","26.633","22.845","20.356","15.047","16.053","15.685","15.039","11.997","11.344","10.7","12.84","18.135","20.221","21.814","25.035","26.669","25.428","23.557","21.389","19.027","17.02","15.99","17.43","16.718","14.66",
"Estonia","EST","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.528","3.457","6.635","7.928","8.857","9.231","9.538","8.504","10.133","11.608","13.232","8.683","10.382","8.826","6.904","5.585","3.757","5.132","10.3","14.095","11.579","9.098","8.155","6.808","6.318","6.154","5.249","5.255","4.921","6.774","5.55","5.414",
"Ethiopia","ETH","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.316","3.333","3.198","3.268","3.599","3.898","4.319","4.728","4.988","4.704","4.409","4.193","3.946","3.551","3.293","3.255","3.206","3.168","3.138","3.071","3.036","3.007","2.952","3.176","3.399","3.622","3.845","4.067","4.289","5.268","5.148","5.277",
"European Union","EUU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4469420035176","11.1854740299972","12.6166799140723","13.3298947612093","13.0197979694774","12.9533406820658","12.6802490091279","12.2714308195586","11.8278160770598","11.4973818169267","10.5302279252966","10.6710862591478","10.6045724834517","10.7590671905631","10.5556076974276","9.58895821128739","8.31923714376905","7.88496744378774","9.2586691843343","9.92639058862284","10.0574343419301","10.952877128811","11.4568145257289","11.026815098849","10.1822037051603","9.36773051241947","8.42811901413166","7.5627249736962","7.01389106598982","7.36119275156096","7.3354699422286","6.45822140883768",
"Fragile and conflict affected situations","FCS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.96963130379067","3.85990270713188","3.80668232953724","4.03148975854979","4.66593062955833","5.09800898851639","5.29019981838848","5.62623145547606","5.8602314084697","5.81628736170302","5.76990205891117","5.81681782217376","5.73326063848412","5.57713744943336","5.1957743508744","5.10894287083836","5.006461765223","4.99214316880538","5.20302123412481","5.31509955385602","5.41873570552549","5.46641887430394","5.47663028920753","5.6403594893614","5.78591618386472","5.8779177843811","6.09384698290214","6.07939334429484","6.17718227698634","7.04357420976276","7.34354513895441","7.04987652034485",
"Finland","FIN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.025","9.651","14.42","14.875","16.149","15.554","15.181","13.578","12.443","11.989","10.76","10.165","9.938","10.574","8.608","8.083","7.186","6.693","7.569","7.636","7.097","7.051","7.516","7.946","8.842","8.581","8.39","7.298","6.164","7.488","7.056","6.407",
"Fiji","FJI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.964","5.677","5.841","5.761","5.88","5.823","6.107","6.001","5.756","6.169","6.057","6.041","6.155","6.024","5.167","5.035","5.026","4.887","4.88","4.683","4.622","4.834","4.914","5.065","5.287","5.552","5.452","5.497","5.634","5.918","6.228","5.54",
"France","FRA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.63","12.848","13.419","14.495","14.061","14.504","14.437","14.111","13.909","12.195","10.508","9.797","9.134","9.872","9.266","9.113","8.093","7.439","8.803","9.069","9.119","9.358","9.79","10.026","9.904","9.853","9.374","9.061","8.348","7.953","7.753","7.371",
"Faroe Islands","FRO","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.126","16.208","15.992","16.564","17.113","17.716","18.255","18.888","19.751","20.191","20.694","21.347","21.884","22.522","23.076","24.437","25.404","26.895","28.015","29.02","28.907","28.859","28.744","28.687","28.599","28.589","28.563","28.465","28.274","29.289","29.697","29.405",
"United Kingdom","GBR","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.407","7.425","7.759","7.4","6.924","6.33","5.811","5.356","5.148","4.861","4.116","4.362","4.064","4.185","4.29","4.95","4.957","5.095","6.42","6.881","7.342","7.381","7.033","5.821","5.124","4.682","4.219","3.942","3.534","4.155","4.594","3.449",
"Georgia","GEO","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.573","5.14","5.135","7.979","7.208","10.888","10.871","13.716","12.165","10.503","10.652","11.01","11.541","11.78","12.69","11.673","12.574","17.591","19.076","17.557","17.375","18.35","16.178","14.48","13.936","12.578","12.724","11.245","10.169","10.226","10.855","10.032",
"Ghana","GHA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.52","5.605","6.121","6.69","7.208","7.733","8.283","8.808","10.755","10.737","9.745","8.748","7.747","6.756","5.766","4.773","5.084","5.28","5.635","5.859","4.607","3.521","2.375","4.484","6.58","5.051","3.491","3.555","3.594","3.835","4.104","4.048",
"Gibraltar","GIB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.804","3.771","3.721","3.712","3.679","3.655","3.622","3.621","3.593","3.588","3.55","3.506","3.644","3.714","3.793","3.907","3.91","4.037","4.209","4.204","4.282","4.369","4.495","4.595","4.69","4.665","4.773","4.948","5.067","5.889","5.912","5.841",
"Gambia, The","GMB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.253","10.372","10.502","10.663","10.747","10.818","10.862","10.999","11.041","11.172","11.278","11.609","11.489","11.609","11.967","12.056","12.102","12.162","12.296","12.463","12.994","12.791","11.199","9.65","7.927","6.358","4.74","3.153","3.217","3.939","3.994","3.834",
"Guinea-Bissau","GNB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88","2.9","2.89","2.879","2.867","2.826","2.845","3.015","2.86","2.832","2.841","2.851","2.837","2.82","2.806","2.809","2.798","2.791","2.783","2.769","2.745","2.783","2.751","2.753","2.719","2.709","2.7","2.712","2.711","3.031","3.224","3.13",
"Equatorial Guinea","GNQ","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.975","8.132","8.224","8.32","8.388","8.52","8.626","8.648","8.667","8.647","8.932","9.054","9.165","9.113","9.159","9.108","9.073","9.044","9.237","9.723","9.596","9.466","9.281","9.229","9.296","9.283","9.244","9.111","9.176","10.118","10.153","9.742",
"Greece","GRC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.001","13.061","13.803","13.833","13.953","15.674","15.061","16.818","18.328","17.149","16.013","15.447","14.552","16.067","15.526","13.845","12.988","11.564","13.331","16.372","21.538","28.24","31.38","30.179","28.859","28.092","26.056","24.208","21.475","19.776","18.874","16.032",
"Grenada","GRD","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.367","3.34","3.365","3.366","3.345","3.399","3.366","3.352","3.384","3.394","3.431","3.395","3.432","3.386","3.458","3.478","3.526","3.683","3.839","3.845","3.633","3.455","3.668","3.395","3.559","3.473","3.53","2.817","2.937","4.184","3.844","3.38",
"Guam","GUM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.385","3.7","5.155","6.921","7.068","7.309","8.447","6.704","12.004","13.113","11.239","9.624","8.879","7.758","7.726","7.571","9.955","9.812","9.879","9.293","15.83","11.546","10.902","7.217","6.563","5.144","5.181","5.299","5.242","6.236","6.033","5.923",
"Guyana","GUY","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.222","15.152","15.099","15.093","15.162","15.108","15.144","15.299","15.212","15.299","15.232","15.257","14.856","14.382","13.97","13.475","13.698","14.054","14.268","14.521","14.742","14.994","15.275","15.558","15.823","16.002","16.246","16.494","15.093","17.091","16.623","14.37",
"High income","HIC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4081305404044","7.88049835153683","8.38198818744121","8.49665287307879","8.19832729222393","8.11420793364594","7.85233760297898","7.73034738470381","7.50864098779523","7.15457320772268","6.94317282817021","7.37019413332092","7.41301128147568","7.32382530817893","7.12361721183646","6.57285319576397","5.99211781926731","6.10887725039758","7.72269551961031","8.07250447031877","8.00002965345763","8.15581961221906","8.01451022869775","7.49714346684082","6.88990196305676","6.43366858326803","5.8775319788829","5.35230608192373","5.05401392312671","6.89286252181977","5.87038848858955","4.79721062083102",
"Hong Kong SAR, China","HKG","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.588","1.891","1.941","1.701","2.936","2.385","2.074","4.022","5.075","4.011","3.858","5.896","6.185","5.546","4.41","3.724","3.374","2.979","4.327","3.498","2.795","2.762","2.97","3.011","3.177","3.078","2.856","2.423","2.295","4.734","4.21","4.112",
"Honduras","HND","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.401","2.933","3.084","3.29","3.392","4.416","3.32","4.356","3.792","3.874","4.08","4.804","6.568","8.344","6.471","4.437","4.353","3.887","4.315","5.473","6.419","5.193","7.577","9.419","9.008","9.068","8.058","7.215","7.782","13.937","10.732","9.739",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87026480005381","4.96466272482972","4.9306841750745","4.90535409887053","4.84986119986229","4.91607404633664","4.96752834975719","5.03411095779342","5.17968175877675","5.18461674569846","5.10518191500956","5.12873507362787","5.1604504742524","5.04692042682937","4.90968772045507","4.90638666262389","4.87520955009973","4.86162910369957","5.07846010317343","5.3512768352642","5.3203840258968","5.14462227607074","4.86699723189284","4.87678936825826","5.05288660829897","5.00642804705397","5.04081880415742","4.98809993919947","5.01823074756032","5.90949468418891","5.67382419818689","5.59163526104447",
"Croatia","HRV","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.169","11.12","10.869","10.911","10.531","10.111","10.15","12.084","14.531","17.329","17.883","17.3","15.639","15.284","13.853","12.686","11.34","10.343","10.702","12.306","13.724","15.979","16.757","18.268","16.905","13.791","11.914","9.347","7.168","7.581","8.023","7.569",
"Haiti","HTI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.802","8.857","8.804","8.838","8.488","8.507","8.468","8.416","8.348","9.697","11.069","12.404","13.718","15.177","16.424","17.812","19.085","18.738","18.239","18.147","17.429","17.136","16.931","16.893","16.777","16.705","16.597","16.532","16.544","17.835","17.958","17.753",
"Hungary","HUN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.624","8.712","10.382","9.365","8.691","9.025","7.854","8.095","6.221","5.786","4.874","5.076","5.385","5.857","7.429","7.91","7.739","8.006","9.736","10.657","10.981","10.606","10.142","7.915","7.038","5.105","4.577","3.99","3.497","4.482","4.243","3.333",
"IBRD only","IBD","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38437082536689","4.3717053412051","4.64795738447487","5.11998958814803","5.52817252339513","5.71040557001889","5.92640922970268","6.17382925415281","6.44279562918348","6.37017461126132","6.57169088418289","6.79139465849462","6.98653296438928","6.94312188439025","6.89548834163856","6.58614107520141","6.3497644680597","6.23304619539141","6.53811176570669","6.35803007305466","6.15640549178379","6.00104975032355","5.98083858009954","5.91639755975648","6.09994358520254","6.23064941340741","6.19048694903278","6.03524129096672","5.91735823417583","6.81961914166482","6.3580601993088","6.00396135431135",
"IDA & IBRD total","IBT","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39970643694442","4.39142513535642","4.6337314165393","5.04290306673382","5.3779908235746","5.54730434785895","5.72891707397377","5.9505880270613","6.18055108752246","6.11380712250835","6.27204984605314","6.44902349883151","6.60362472479611","6.55836900411987","6.50619356555054","6.23069929705584","6.03147530472442","5.9336872889498","6.19460739731974","6.03032727791248","5.8740771259124","5.75712290421626","5.73660775955367","5.66617655430861","5.89131477212187","5.98530920156625","5.95530960559434","5.82622543139311","5.77758046694119","6.69499024244854","6.36348040599467","6.07223279241755",
"IDA total","IDA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.47723083638367","4.49030000087091","4.56356935784348","4.66725892620896","4.65020654889504","4.76783761072974","4.79501035082482","4.90691097618415","4.96194274174137","4.93530801411556","4.91408866281556","4.92072664309377","4.92007462815218","4.89202070290721","4.84171740666171","4.73221084260764","4.70447688563029","4.70857368097908","4.81367961980172","4.7433901195401","4.78526159094522","4.82643531902633","4.82377724219006","4.75295282913397","5.14991119623761","5.13294064679975","5.16246726337214","5.13844860551078","5.31986304704616","6.30651980040276","6.38100759481624","6.27790809634642",
"IDA blend","IDB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.74315376846783","3.83169447957833","4.21080811636181","4.50139107395335","4.63622740457903","4.95719396234793","4.93120805786003","5.15606894719203","5.07063079199556","4.85447880130286","4.67538863325426","4.44295337931096","4.2502912199365","4.03038256361115","3.8430577654708","3.65760425346055","3.47981319699767","3.53752148588156","3.49004854461977","3.5669318778234","3.45364418435544","3.63999455555109","3.85298719272843","3.61600472783555","4.68462002556775","4.68910758907583","4.83033023880599","4.94045518157218","5.55174811780743","6.78229494066182","6.83830524442521","6.74522580413037",
"Indonesia","IDN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.988","2.964","3.028","5.151","5.502","5.896","5.647","6.127","6.886","6.717","7.38","7.844","8.312","9.182","10.043","9.281","9.905","8.104","6.705","6.388","5.565","4.786","4.272","3.882","4.423","3.869","3.48","4.183","3.348","3.766","3.152","3.036",
"IDA only","IDX","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75401598678614","4.74073760304636","4.69846110483445","4.73096720712288","4.65548813475457","4.69520315051441","4.74189293599256","4.80954352192813","4.91915230875409","4.96742285569472","5.00926823021852","5.11128661862807","5.18902237901997","5.2402624269026","5.24700144209799","5.17167819925026","5.20773526120877","5.19166747876024","5.36523765547166","5.2383377309142","5.34667209586525","5.31888026864256","5.21768341510227","5.2134500610664","5.33921270375725","5.31144311480882","5.29368265067583","5.21594882747419","5.22772171665161","6.11654086479078","6.18651363002941","6.0796456141737",
"Isle of Man","IMN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.761","6.788","6.732","6.718","6.935","7.136","7.279","7.516","7.765","7.875","8.094","8.276","8.557","8.761","8.964","8.873","8.772","8.587","8.588","8.507","8.35","8.262","8.186","8.112","8.029","7.94","7.82","7.721","6.066","8.674","6.901","6.668",
"Not classified","INX","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.587","15.296","15.816","14.678","12.051","11.739","10.147","7.339","5.615","4.273","3.544","3.753","4.009","3.831","4.006","4.208","4.929","5.697","9.509","11.406","12.496","12.75","12.415","10.881","8.913","7.597","6.287","5.691","4.69","5.647","6.142","4.392",
"Iran, Islamic Rep.","IRN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.467","22.463","20.241","18.036","15.704","13.419","15.004","16.448","17.912","19.198","20.675","21.82","18.881","16.167","17.643","16.543","16.134","16.952","17.065","20.789","21.113","19.861","19.975","19.858","19.599","20.862","19.95","18.996","17.58","15.693","17.763","18.031",
"Iraq","IRQ","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.523","9.227","9.103","9.071","8.954","8.772","8.585","8.469","8.356","8.235","8.193","8.122","7.989","7.72","7.693","7.549","7.444","8.42","9.459","10.449","11.452","12.41","17.144","21.813","22.013","22.125","30.738","28.735","26.711","27.902","28.194","28.458",
"Iceland","ISL","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.893","4.906","5.602","5.543","4.912","3.45","3.817","3.806","2.789","2.632","2.231","2.65","3.973","2.743","2.491","3.057","2.266","2.585","5.681","6.73","6.208","5.66","5.081","4.789","4.054","3.049","2.719","2.533","3.114","5.29","6.345","3.26",
"Israel","ISR","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.389","17.074","14.851","12.328","10.725","9.687","10.893","11.212","11.536","11.166","12.008","12.742","13.814","13.769","11.627","11.046","9.814","7.857","9.177","7.95","6.952","6.983","6.242","5.917","5.388","4.943","4.326","3.953","3.926","4.121","4.377","3.562",
"Italy","ITA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.744","13.873","14.805","15.314","16.099","16.215","16.369","16.537","16.258","14.832","13.033","12.6","11.94","10.232","10.038","8.774","7.84","8.486","9.223","9.592","9.54","11.823","13.066","13.794","12.692","12.773","12.387","11.769","11.101","10.19","10.625","9.448",
"Jamaica","JAM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.103","9.144","8.99","9.127","9.094","9.126","9.13","9.137","9.061","9.052","9.031","8.995","8.939","8.951","8.93","8.864","8.86","8.87","9.106","9.762","10.252","11.216","12.582","11.657","11.477","11.381","9.717","6.958","6.377","7.434","7.352","7.015",
"Jordan","JOR","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.772","29.402","29.973","30.024","30","24.309","23.52","22.774","22.005","21.224","20.566","22.071","20.887","23.407","26.098","25.266","25.836","24.69","24.403","21.853","21.306","20.084","22.286","20.886","22.783","24.113","27.353","24.121","24.007","25.354","25.595","25.043",
"Japan","JPN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22","2.261","2.62","3.02","3.261","3.34","3.4","3.982","4.521","4.512","4.736","5.123","4.889","4.412","4.221","3.92","3.773","3.854","4.785","4.607","4.15","4.053","3.683","3.372","3.093","2.836","2.646","2.235","2.167","2.52","2.471","2.344",
